id;customer_id;policy_number;from_fund;from_movement_value;to_fund;to_movement_value;switch_factor;authorised_date
3529;37816;100037816;Growth;507;USD AXA9;507;100;2025-02-24
3530;37819;100037819;USD Growth Saver;1952;Growth;1952;75;2025-09-06
3531;37861;100037861;USD Growth Saver;196;EGP AXA10;196;25;2024-09-06
3532;37873;100037873;Al Safwa;5839;Growth;5839;100;2024-07-17
3533;37881;100037881;USD AXA9;4696;USD Growth Saver;4696;75;2024-02-19
3534;37900;100037900;USD Growth Saver;1532;EGX30 ETF;1532;25;2024-06-22
3535;37910;100037910;Gold;2401;Gold;2401;75;2025-01-31
3536;37924;100037924;Active;390;Dollar Saver;390;75;2025-11-05
3537;37925;100037925;USD AXA9;570;Sama;570;75;2025-05-02
3538;37963;100037963;Active;2141;Secure;2141;75;2025-04-28
3539;38003;100038003;Al Safwa;735;EGP AXA10;735;50;2024-05-28
3540;38009;100038009;EGP AXA10;553;Equities;553;100;2024-11-07
3541;38029;100038029;Gold;2466;Conservative;2466;25;2025-08-11
3542;38042;100038042;Growth;2113;Diversified;2113;25;2025-11-07
3543;38136;100038136;Active;2092;Dollar Saver;2092;100;2025-05-31
3544;38152;100038152;Diversified;2758;USD AXA9;2758;100;2025-08-19
3545;38154;100038154;USD Growth Saver;769;Money Market;769;25;2024-04-28
3546;38156;100038156;Al Safwa;811;Active;811;75;2024-07-06
3547;38208;100038208;EGX30 ETF;2173;EGP AXA10;2173;25;2024-02-12
3548;38235;100038235;Growth;2284;Secure;2284;100;2025-03-19
3549;38243;100038243;Sama;3288;Growth;3288;100;2025-06-27
3550;38249;100038249;USD Growth Saver;3325;EGX30 ETF;3325;100;2025-11-19
3551;38269;100038269;Sama;1524;Dollar Saver;1524;100;2024-11-18
3552;38277;100038277;USD Growth Saver;2415;Secure;2415;100;2024-11-18
3553;38288;100038288;EGP AXA10;3480;USD Growth Saver;3480;75;2025-02-13
3554;38310;100038310;Secure;1621;Al Safwa;1621;50;2024-08-30
3555;38326;100038326;EGP AXA10;671;EGX30 ETF;671;50;2025-02-20
3556;38328;100038328;Money Market;2180;Sama;2180;25;2025-06-08
3557;38334;100038334;Secure;372;Al Safwa;372;100;2025-03-04
3558;38336;100038336;EGP AXA10;1127;Growth;1127;50;2025-11-30
3559;38337;100038337;Conservative;1692;Sama;1692;100;2024-12-11
3560;38360;100038360;EGP AXA10;1016;Dollar Saver;1016;100;2024-12-10
3561;38371;100038371;USD AXA9;2228;Active;2228;25;2025-01-29
3562;38373;100038373;EGX30 ETF;2220;EGX30 ETF;2220;25;2025-08-10
3563;38376;100038376;EGP AXA10;1774;USD Growth Saver;1774;25;2024-09-02
3564;38395;100038395;Money Market;1978;Diversified;1978;25;2025-10-03
3565;38426;100038426;Conservative;6107;USD Growth Saver;6107;25;2025-09-30
3566;38458;100038458;USD Growth Saver;4123;EGX30 ETF;4123;100;2025-04-08
3567;38476;100038476;Gold;1166;Dollar Saver;1166;75;2025-06-13
3568;38484;100038484;USD AXA9;2831;Al Safwa;2831;75;2024-04-10
3569;38500;100038500;Al Safwa;3803;Money Market;3803;100;2025-08-29
3570;38515;100038515;Sama;1437;Sama;1437;75;2025-07-18
3571;38536;100038536;Conservative;464;Diversified;464;75;2025-04-08
3572;38576;100038576;Al Safwa;1456;Al Safwa;1456;25;2025-09-19
3573;38582;100038582;Diversified;1804;Sama;1804;75;2024-02-01
3574;38649;100038649;Money Market;2455;Gold;2455;25;2025-03-11
3575;38671;100038671;Sama;4054;Sama;4054;100;2025-08-30
3576;38679;100038679;Al Safwa;3153;Gold;3153;25;2025-08-09
3577;38718;100038718;Gold;5649;Al Safwa;5649;25;2024-09-03
3578;38725;100038725;Diversified;4160;Equities;4160;75;2025-05-17
3579;38731;100038731;Conservative;394;Gold;394;100;2024-06-01
3580;38767;100038767;Money Market;505;Conservative;505;50;2025-01-16
3581;38806;100038806;Diversified;592;Secure;592;25;2024-12-07
3582;39074;100039074;EGP AXA10;3656;Conservative;3656;100;2024-11-30
3583;38845;100038845;Gold;3446;Money Market;3446;25;2024-08-11
3584;38869;100038869;Gold;1697;Active;1697;25;2024-03-14
3585;38874;100038874;Growth;3367;USD AXA9;3367;50;2025-12-18
3586;38944;100038944;USD AXA9;1955;Secure;1955;100;2025-11-30
3587;38984;100038984;USD AXA9;1066;Dollar Saver;1066;25;2024-06-30
3588;38994;100038994;USD Growth Saver;1879;EGX30 ETF;1879;75;2025-04-20
3589;39036;100039036;Equities;2831;Money Market;2831;100;2024-09-24
3590;39081;100039081;USD AXA9;2759;Gold;2759;75;2025-06-05
3591;39182;100039182;Diversified;1510;Dollar Saver;1510;100;2024-02-28
3592;39203;100039203;EGP AXA10;586;Diversified;586;75;2025-03-22
3593;39229;100039229;Money Market;394;Diversified;394;75;2024-10-26
3594;39287;100039287;Conservative;1302;Dollar Saver;1302;100;2024-03-19
3595;39288;100039288;Equities;718;Secure;718;25;2024-07-10
3596;39327;100039327;USD Growth Saver;1533;Money Market;1533;100;2025-09-26
3597;39328;100039328;Gold;3529;Secure;3529;75;2025-03-11
3598;39363;100039363;Al Safwa;2130;Secure;2130;75;2024-10-03
3599;39429;100039429;EGP AXA10;2135;Diversified;2135;100;2024-10-11
3600;39503;100039503;EGX30 ETF;1264;Active;1264;100;2024-10-14
3601;39569;100039569;EGP AXA10;1989;Secure;1989;25;2025-02-12
3602;39603;100039603;Diversified;4453;USD Growth Saver;4453;50;2025-03-26
3603;39650;100039650;Growth;1310;Diversified;1310;75;2025-07-30
3604;39658;100039658;EGP AXA10;4620;Al Safwa;4620;100;2025-02-09
3605;39747;100039747;Dollar Saver;5299;EGP AXA10;5299;100;2025-03-31
3606;39748;100039748;Active;584;Dollar Saver;584;25;2025-03-07
3607;39773;100039773;Growth;4425;EGP AXA10;4425;25;2025-09-04
3608;39783;100039783;Secure;2802;Gold;2802;50;2025-12-28
3609;39790;100039790;Diversified;895;Diversified;895;25;2024-11-19
3610;39816;100039816;EGP AXA10;791;Money Market;791;50;2024-06-20
3611;39903;100039903;Al Safwa;2833;Secure;2833;50;2024-05-12
3612;39916;100039916;Sama;663;Conservative;663;25;2025-03-03
3613;39932;100039932;Active;1790;Al Safwa;1790;25;2024-04-04
3614;39964;100039964;USD Growth Saver;615;Dollar Saver;615;75;2025-11-01
3615;39969;100039969;Diversified;980;Al Safwa;980;75;2024-08-24
3616;39973;100039973;EGX30 ETF;2368;Al Safwa;2368;25;2024-04-23
3617;39976;100039976;USD Growth Saver;1405;Dollar Saver;1405;25;2025-01-02
3618;39980;100039980;Diversified;521;Dollar Saver;521;50;2025-06-16
3619;40024;100040024;Secure;388;Dollar Saver;388;100;2024-05-19
3620;40038;100040038;Conservative;6381;Dollar Saver;6381;50;2024-05-19
3621;40041;100040041;Dollar Saver;634;EGX30 ETF;634;100;2025-09-13
3622;40155;100040155;Equities;780;Growth;780;100;2025-01-24
3623;40160;100040160;Dollar Saver;3352;Dollar Saver;3352;75;2024-04-29
3624;40162;100040162;EGP AXA10;3703;USD AXA9;3703;25;2024-07-10
3625;40184;100040184;Money Market;1705;Sama;1705;100;2024-08-15
3626;40199;100040199;Equities;983;USD Growth Saver;983;25;2024-05-22
3627;40211;100040211;Gold;3005;USD AXA9;3005;50;2024-06-18
3628;40216;100040216;Money Market;1577;Secure;1577;100;2025-12-12
3629;40297;100040297;Gold;562;Active;562;25;2025-01-30
3630;40316;100040316;EGP AXA10;4415;Dollar Saver;4415;75;2024-10-16
3631;40329;100040329;Growth;2650;Diversified;2650;50;2025-03-31
3632;40362;100040362;Conservative;2741;USD Growth Saver;2741;100;2025-12-27
3633;40384;100040384;Dollar Saver;2029;Growth;2029;100;2024-07-11
3634;40386;100040386;USD Growth Saver;2119;Al Safwa;2119;100;2024-07-09
3635;40446;100040446;Growth;2142;Dollar Saver;2142;75;2025-04-14
3636;40470;100040470;Sama;761;Gold;761;75;2025-01-06
3637;40474;100040474;Growth;720;Equities;720;75;2025-12-02
3638;40549;100040549;Active;714;Gold;714;100;2025-06-30
3639;40579;100040579;Money Market;704;Equities;704;25;2025-05-12
3640;40585;100040585;Active;3209;Equities;3209;75;2024-10-29
3641;40590;100040590;USD AXA9;3934;Conservative;3934;25;2024-12-26
3642;40601;100040601;USD Growth Saver;1375;USD Growth Saver;1375;50;2025-06-22
3643;40627;100040627;Conservative;851;Active;851;100;2025-05-28
3644;40685;100040685;Equities;819;Growth;819;100;2024-09-13
3645;41049;100041049;Growth;1223;Diversified;1223;75;2025-10-24
3646;40721;100040721;Money Market;3221;Dollar Saver;3221;100;2025-01-02
3647;41083;100041083;Active;1490;Secure;1490;25;2025-07-30
3648;40754;100040754;Secure;2050;EGP AXA10;2050;100;2024-03-19
3649;40769;100040769;EGP AXA10;634;Dollar Saver;634;75;2025-06-03
3650;40774;100040774;Dollar Saver;4034;Dollar Saver;4034;75;2025-10-08
3651;40777;100040777;Sama;4611;USD AXA9;4611;50;2025-12-19
3652;40780;100040780;EGX30 ETF;2244;Active;2244;100;2025-03-04
3653;40815;100040815;Active;948;USD Growth Saver;948;100;2024-06-29
3654;40833;100040833;Money Market;2346;Dollar Saver;2346;75;2024-12-20
3655;40872;100040872;Money Market;1400;Secure;1400;25;2025-12-23
3656;40927;100040927;EGX30 ETF;801;USD Growth Saver;801;50;2024-08-08
3657;40947;100040947;Sama;368;Al Safwa;368;75;2024-08-23
3658;40989;100040989;Gold;1205;Conservative;1205;100;2025-12-30
3659;41067;100041067;Diversified;1490;USD AXA9;1490;100;2024-07-08
3660;41078;100041078;USD Growth Saver;999;Equities;999;100;2024-10-02
3661;41080;100041080;Equities;1667;Equities;1667;50;2024-08-18
3662;41160;100041160;Diversified;837;Dollar Saver;837;75;2024-11-18
3663;41164;100041164;EGX30 ETF;1959;Al Safwa;1959;50;2025-09-03
3664;41168;100041168;Dollar Saver;1395;Equities;1395;50;2024-05-12
3665;41186;100041186;USD Growth Saver;3802;Sama;3802;75;2025-01-06
3666;41193;100041193;Al Safwa;1503;EGP AXA10;1503;50;2024-08-16
3667;41263;100041263;Growth;2327;Gold;2327;75;2025-08-08
3668;41301;100041301;Money Market;581;Al Safwa;581;100;2025-02-04
3669;41334;100041334;Equities;2149;EGX30 ETF;2149;50;2024-09-07
3670;41362;100041362;EGP AXA10;1078;Growth;1078;75;2025-02-09
3671;41408;100041408;Dollar Saver;5291;Secure;5291;75;2024-04-03
3672;41490;100041490;Gold;497;Sama;497;100;2025-05-02
3673;41533;100041533;Gold;3253;EGX30 ETF;3253;75;2024-11-14
3674;41555;100041555;Diversified;1200;Sama;1200;50;2025-07-03
3675;41583;100041583;Growth;5576;Secure;5576;25;2025-01-19
3676;41645;100041645;Al Safwa;886;Conservative;886;50;2025-01-28
3677;41651;100041651;USD AXA9;1805;USD AXA9;1805;50;2025-12-08
3678;41706;100041706;Conservative;1137;USD Growth Saver;1137;75;2024-04-23
3679;41716;100041716;Active;664;USD AXA9;664;75;2025-09-01
3680;41735;100041735;USD Growth Saver;1428;Active;1428;50;2024-05-31
3681;41769;100041769;EGP AXA10;2732;Money Market;2732;25;2025-10-18
3682;41772;100041772;Conservative;1497;Secure;1497;75;2024-10-14
3683;41778;100041778;Diversified;956;USD Growth Saver;956;25;2025-10-13
3684;41787;100041787;Diversified;1437;Gold;1437;25;2024-11-30
3685;41802;100041802;Sama;2023;Conservative;2023;100;2025-10-15
3686;41805;100041805;USD AXA9;163;EGX30 ETF;163;50;2024-10-17
3687;41822;100041822;Money Market;2244;Gold;2244;25;2024-02-28
3688;41831;100041831;EGX30 ETF;1531;Conservative;1531;100;2024-09-12
3689;41862;100041862;USD AXA9;549;USD Growth Saver;549;75;2024-06-29
3690;41867;100041867;Conservative;4124;Al Safwa;4124;50;2024-07-17
3691;41885;100041885;USD Growth Saver;497;Growth;497;25;2024-04-24
3692;41905;100041905;Growth;1265;Growth;1265;50;2025-02-04
3693;41961;100041961;Diversified;3586;Al Safwa;3586;50;2024-08-25
3694;42005;100042005;Money Market;510;Secure;510;25;2024-10-10
3695;42107;100042107;EGP AXA10;921;USD Growth Saver;921;100;2024-04-14
3696;42152;100042152;EGX30 ETF;1154;Dollar Saver;1154;100;2025-05-03
3697;42204;100042204;Gold;840;USD AXA9;840;25;2024-09-27
3698;42205;100042205;USD Growth Saver;2127;Secure;2127;25;2024-09-02
3699;42336;100042336;Equities;1385;Dollar Saver;1385;75;2025-03-23
3700;42379;100042379;Dollar Saver;460;EGX30 ETF;460;50;2024-02-11
3701;42394;100042394;EGP AXA10;1346;Equities;1346;50;2024-05-13
3702;42408;100042408;Al Safwa;941;Growth;941;100;2024-03-31
3703;42459;100042459;USD Growth Saver;5854;Growth;5854;75;2025-05-19
3704;42470;100042470;Equities;748;Dollar Saver;748;100;2025-08-04
3705;42496;100042496;USD AXA9;1532;USD AXA9;1532;100;2024-10-30
3706;42544;100042544;USD Growth Saver;2622;EGP AXA10;2622;75;2024-06-10
3707;42568;100042568;EGX30 ETF;692;EGP AXA10;692;75;2025-06-17
3708;42586;100042586;Gold;1289;Equities;1289;25;2024-04-22
3709;42592;100042592;Dollar Saver;2841;Diversified;2841;75;2024-06-11
3710;42597;100042597;Sama;2513;Gold;2513;75;2025-05-24
3711;42600;100042600;Diversified;1068;EGP AXA10;1068;100;2025-09-09
3712;42639;100042639;Conservative;1946;Equities;1946;50;2025-02-28
3713;42649;100042649;Diversified;310;USD AXA9;310;100;2024-04-04
3714;42727;100042727;Dollar Saver;3059;Dollar Saver;3059;100;2024-03-26
3715;42746;100042746;Diversified;1139;EGX30 ETF;1139;100;2024-08-29
3716;42750;100042750;USD Growth Saver;1113;Equities;1113;100;2024-03-29
3717;42792;100042792;Diversified;3587;Diversified;3587;75;2024-06-23
3718;42812;100042812;USD AXA9;1507;Secure;1507;25;2025-04-17
3719;42826;100042826;Conservative;1249;Sama;1249;100;2024-03-14
3720;42832;100042832;Conservative;1283;Sama;1283;50;2025-11-25
3721;42860;100042860;Diversified;4496;USD Growth Saver;4496;25;2024-06-25
3722;42884;100042884;Al Safwa;1422;Growth;1422;75;2025-02-15
3723;42904;100042904;Growth;2745;Sama;2745;75;2024-02-28
3724;42970;100042970;EGP AXA10;1771;USD AXA9;1771;75;2025-03-16
3725;43037;100043037;Diversified;1676;Dollar Saver;1676;75;2024-10-05
3726;43053;100043053;Money Market;2777;Diversified;2777;75;2024-07-25
3727;43095;100043095;Growth;705;EGP AXA10;705;50;2024-11-03
3728;43098;100043098;Money Market;1731;EGP AXA10;1731;50;2025-03-04
3729;43126;100043126;Gold;4487;Active;4487;100;2024-09-08
3730;43156;100043156;Sama;2978;EGX30 ETF;2978;25;2024-09-12
3731;43180;100043180;USD AXA9;6305;Equities;6305;100;2024-06-03
3732;43193;100043193;Growth;2731;Growth;2731;100;2024-08-06
3733;43207;100043207;USD AXA9;2636;Sama;2636;75;2024-06-19
3734;43231;100043231;Al Safwa;378;USD Growth Saver;378;100;2024-08-13
3735;43237;100043237;Money Market;2831;Active;2831;25;2025-10-04
3736;43266;100043266;Sama;1544;Conservative;1544;100;2024-10-26
3737;43340;100043340;Sama;4637;Secure;4637;100;2025-06-30
3738;43358;100043358;Gold;524;EGX30 ETF;524;50;2025-12-22
3739;43369;100043369;Conservative;3567;EGP AXA10;3567;50;2024-09-27
3740;43459;100043459;Al Safwa;725;Gold;725;75;2025-08-21
3741;43477;100043477;Sama;1704;Money Market;1704;100;2024-02-02
3742;43503;100043503;Conservative;3451;EGP AXA10;3451;100;2025-03-16
3743;43550;100043550;Money Market;1351;Dollar Saver;1351;25;2024-03-27
3744;43583;100043583;Equities;1738;USD AXA9;1738;75;2024-06-12
3745;43595;100043595;Equities;1715;Dollar Saver;1715;50;2025-09-07
3746;43596;100043596;Sama;1073;EGP AXA10;1073;100;2024-03-01
3747;43615;100043615;EGX30 ETF;703;Growth;703;50;2024-12-08
3748;43618;100043618;Al Safwa;1949;EGP AXA10;1949;50;2025-10-13
3749;43665;100043665;Money Market;288;Dollar Saver;288;50;2025-01-19
3750;43685;100043685;Al Safwa;2133;USD Growth Saver;2133;100;2025-11-03
3751;43693;100043693;EGP AXA10;1774;EGX30 ETF;1774;50;2025-09-26
3752;43700;100043700;EGP AXA10;3534;Al Safwa;3534;75;2024-10-17
3753;43716;100043716;Equities;2021;EGP AXA10;2021;75;2025-01-05
3754;43724;100043724;EGP AXA10;3006;Dollar Saver;3006;25;2024-05-17
3755;43752;100043752;EGP AXA10;4080;Conservative;4080;75;2024-06-01
3756;43807;100043807;Diversified;5308;EGP AXA10;5308;75;2024-09-26
3757;43864;100043864;Equities;803;USD AXA9;803;100;2025-04-03
3758;43869;100043869;Growth;1065;Secure;1065;25;2024-12-15
3759;43903;100043903;Diversified;586;Dollar Saver;586;25;2025-04-19
3760;44494;100044494;USD AXA9;881;Active;881;25;2025-07-15
3761;43977;100043977;Dollar Saver;2715;USD AXA9;2715;75;2025-07-19
3762;43978;100043978;USD Growth Saver;139;Conservative;139;75;2025-10-06
3763;44056;100044056;Gold;2047;Sama;2047;75;2025-03-18
3764;44076;100044076;USD Growth Saver;4435;Conservative;4435;50;2024-09-11
3765;44169;100044169;Secure;622;Growth;622;75;2025-09-08
3766;44207;100044207;Active;1903;Secure;1903;50;2025-10-19
3767;44266;100044266;Secure;1651;Al Safwa;1651;25;2025-11-27
3768;44272;100044272;Money Market;2356;EGX30 ETF;2356;100;2025-08-30
3769;44327;100044327;Growth;7594;Growth;7594;75;2024-10-30
3770;44340;100044340;Dollar Saver;2870;USD Growth Saver;2870;25;2025-05-29
3771;44377;100044377;USD AXA9;2748;EGX30 ETF;2748;75;2024-11-26
3772;44456;100044456;Secure;4819;Money Market;4819;75;2024-04-09
3773;44460;100044460;Active;2195;Conservative;2195;100;2024-07-29
3774;44535;100044535;Al Safwa;3095;Sama;3095;75;2025-08-02
3775;44592;100044592;EGP AXA10;3229;EGP AXA10;3229;75;2025-02-11
3776;44610;100044610;Al Safwa;2908;Equities;2908;100;2025-12-16
3777;44622;100044622;USD Growth Saver;2609;Diversified;2609;100;2025-01-11
3778;44680;100044680;Conservative;899;Active;899;50;2025-11-09
3779;44703;100044703;Growth;1151;Gold;1151;75;2024-05-19
3780;44762;100044762;Diversified;2515;Diversified;2515;25;2024-07-19
3781;44774;100044774;Secure;2994;Dollar Saver;2994;100;2024-12-24
3782;44848;100044848;Diversified;4361;Equities;4361;75;2025-04-26
3783;44873;100044873;Conservative;440;EGX30 ETF;440;50;2024-12-25
3784;44894;100044894;USD Growth Saver;2853;Dollar Saver;2853;25;2024-08-12
3785;44895;100044895;Gold;4173;USD AXA9;4173;100;2024-06-16
3786;44904;100044904;Gold;774;USD Growth Saver;774;75;2025-06-11
3787;44930;100044930;Gold;1927;Growth;1927;25;2024-08-14
3788;44963;100044963;USD AXA9;410;Secure;410;25;2025-05-31
3789;44969;100044969;Sama;3649;Gold;3649;75;2025-05-12
3790;44982;100044982;Diversified;2032;Growth;2032;75;2025-03-05
3791;44997;100044997;Growth;1912;Dollar Saver;1912;50;2025-08-29
3792;45007;100045007;EGX30 ETF;2673;Money Market;2673;75;2025-01-21
3793;45029;100045029;Secure;317;USD AXA9;317;75;2025-05-24
3794;45051;100045051;EGX30 ETF;288;Secure;288;75;2024-03-28
3795;45143;100045143;Growth;1776;Equities;1776;50;2025-04-12
3796;45161;100045161;Money Market;740;USD AXA9;740;75;2024-05-06
3797;45196;100045196;Conservative;1721;Sama;1721;100;2025-08-26
3798;45256;100045256;EGP AXA10;3429;Money Market;3429;100;2025-01-06
3799;45257;100045257;Al Safwa;1535;Equities;1535;50;2025-01-15
3800;45306;100045306;EGX30 ETF;2890;Growth;2890;25;2025-04-18
3801;45352;100045352;Al Safwa;2855;Diversified;2855;100;2025-03-05
3802;45359;100045359;Active;2432;Diversified;2432;25;2025-10-06
3803;45389;100045389;Equities;1000;Dollar Saver;1000;50;2025-10-02
3804;45487;100045487;EGP AXA10;3167;Dollar Saver;3167;100;2024-05-14
3805;45509;100045509;Gold;1976;USD AXA9;1976;25;2025-12-06
3806;45518;100045518;Conservative;2085;EGX30 ETF;2085;75;2024-11-16
3807;45537;100045537;Growth;549;EGX30 ETF;549;100;2025-05-01
3808;46434;100046434;Secure;812;Equities;812;100;2024-11-18
3809;45594;100045594;USD Growth Saver;2609;Conservative;2609;100;2025-02-16
3810;45595;100045595;Dollar Saver;1749;Active;1749;75;2025-01-19
3811;45600;100045600;EGP AXA10;2861;Sama;2861;25;2024-06-20
3812;45655;100045655;Dollar Saver;948;Growth;948;75;2024-12-15
3813;45657;100045657;USD AXA9;2239;Active;2239;75;2024-10-04
3814;45663;100045663;Gold;2513;Al Safwa;2513;50;2025-02-05
3815;45714;100045714;Al Safwa;1583;EGP AXA10;1583;75;2024-11-15
3816;45755;100045755;USD AXA9;3836;Gold;3836;75;2024-06-26
3817;45757;100045757;USD AXA9;2112;Secure;2112;50;2025-04-12
3818;45763;100045763;Sama;912;USD Growth Saver;912;50;2024-10-11
3819;45768;100045768;EGX30 ETF;752;Growth;752;100;2025-03-02
3820;45783;100045783;Diversified;570;EGP AXA10;570;50;2025-12-27
3821;45784;100045784;Sama;2697;Equities;2697;100;2025-12-30
3822;45826;100045826;Sama;392;Money Market;392;25;2024-12-22
3823;45854;100045854;Al Safwa;5018;EGP AXA10;5018;100;2025-10-23
3824;45873;100045873;Diversified;846;Diversified;846;75;2025-01-26
3825;45889;100045889;Growth;2924;Secure;2924;50;2024-05-23
3826;45923;100045923;USD AXA9;1893;Dollar Saver;1893;75;2024-08-06
3827;45948;100045948;Sama;2372;Sama;2372;75;2024-11-27
3828;46063;100046063;Growth;1292;USD Growth Saver;1292;100;2024-12-21
3829;46066;100046066;Growth;2126;Al Safwa;2126;25;2024-06-17
3830;46108;100046108;Sama;2582;Dollar Saver;2582;50;2024-04-05
3831;46140;100046140;Active;1641;Equities;1641;25;2025-08-10
3832;46159;100046159;Secure;4566;USD AXA9;4566;50;2025-04-20
3833;46284;100046284;Gold;1851;Growth;1851;75;2025-09-23
3834;46302;100046302;Active;2427;Diversified;2427;50;2025-05-28
3835;46365;100046365;EGP AXA10;2992;USD Growth Saver;2992;50;2025-04-21
3836;46374;100046374;EGX30 ETF;2436;USD Growth Saver;2436;50;2024-11-07
3837;46439;100046439;EGX30 ETF;2391;Conservative;2391;25;2024-05-23
3838;46449;100046449;Al Safwa;1850;Active;1850;25;2024-12-31
3839;46469;100046469;EGX30 ETF;1367;Gold;1367;75;2024-04-18
3840;46478;100046478;Sama;2223;Secure;2223;75;2024-02-19
3841;46485;100046485;USD Growth Saver;2289;Conservative;2289;100;2024-10-28
3842;46496;100046496;Dollar Saver;1115;Conservative;1115;50;2024-11-14
